"Departamento","Municipio","Dirección","Código sede","Nombre sede","Tipo calendario","Zona","Teléfono","Teléfono móvil","Correo electrónico","Sitio web","Tipo de sede","Jornadas","Habilitada","Legalizada"
"AHUACHAPAN","AHUACHAPAN","CASERIO EL CASCO CDE LA HACIENDA","C1LE","CIRCULO LA ESCUELA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN REYMUNDO, CANTON LLANO DE DOÑA MARIA, AHUACHAPÁN ","C2","HACIENDA SAN REYMUNDO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CANTON SAN LAZARO CASERIO CEIBA HUECA","C2CH","CEIBA HUECA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CASERILLO LOS MORALES","C2LM","LOS MORALES","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN REYMUNDO, CANTON LLANO DE DOÑA MARIA, AHUACHAPAN ","C3","HACIENDA SAN REYMUNDO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CANTON CHIPILAPA CASERIO EL BORDO","C3EB"," CIRCULO EL BORDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","SANTA ROSA ACACALCO","C3ELL","El Llanito","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN REYMUNDO, CANTON LLANO DE DOÑA MARIA","C4","HACIENDA SAN REYMUNDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CANTON CHIPILAPA CASCO DE LA HACIENDA ","C4 EC","CIRCULO EL CASCO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","SANTA ROSA ","C5EC","Circulo El Carmen","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","SANTA ROSA","C6CE","CENTRO ESCOLAR","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL. BUENOS AIRES, LOTIFICACIÓN, LA LECHERA","CBAL","CIRCULO BUENOS AIRES LA LECHERA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA CARRILLO, Iglesia El Verbo (pasaje 5, pastor Amadeo)","CC4","COLONIA CARRILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","Casa Comunal (Contiguo a cancha #3) ","CC7","CANTÓN CHANCUYO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL. EL DIAMANTE","CCED","CIRCULO COLONIA EL DIAMANTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN RAYMUNDO LLANO DOÑA MARIA ","CCH2","CASA COMUNAL HACIENDA SAN RAYMUNDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL. LAS BRISAS FINAL AVENIDA COATEPEQUE","CCLB1","CIRCULO COLONIA LAS BRISAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL. LAS BRISAS CALLE PPAL. CASA COMUNAL","CCLB2","CIRCULO COLONIA LAS BRISAS 2","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL. LAS BRISAS CALLE PRINCIPAL, CASA COMUNAL","CCLB3","CIRCULO COLONIA LAS BRISAS 3","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CALLE VALLE NUEVO CANTON LA MONTAÑITA","CCM7","CASERÌO MONTAÑITA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CASERÍO SAN JOSÉ","CCSJ","CIRCULO CASERÍO SAN JOSÉ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA EL ESPINO, Casa Particular  Sra. Zelmy Díaz (final pasaje 3, portón blanco)","CEE5","COLONIA EL ESPINO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA EL RETIRO, Casa Particular de Sra. Marjorie Pérez (1/2 cuadra abajo de la cancha) ","CER3","COLONIA EL RETIRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","VISITAS DOMICILIARES","CFDL","CIRCULO FAMILIAR DE LACTANTES","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","VISITAS DOMICILIARES","CL9","CÍRCULO DE LACTANTES","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA LAS CHINAS, CASERÍO LAS CHINITAS.","CLC","CIRCULO LAS CHINITAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CANTÓN LLANO DOÑA MARÍA, CASA COMUNAL.","CLDM","CIRCULO LLANO DOÑA MARÍA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","VISTA HERMOSA CANTON LOS MAGUEYES ","CLM7","CANTON LOS MAGUEYES","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA LA PROVIDENCIA, CANTON ASHAPUCO","CLP1","COLONIA LA PROVIDENCIA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COLONIA ALFREDO ESPINO, Casa Particular Sra. Carmen Ramos (entrada principal), atras del SILOE","CN6","COLONIA NUEVA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","COL PUEBLO SANTO CANTON LLANO DE DOÑA MARIA","CPS","COL PUEBLO SANTO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","INJUVE (Catón. Chancuyo, calle al palo pique)","CRL1","COLONIA RANCHO Y UN LUCERO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","CASERÍO PUERTAS NEGRAS","CSP2","CEDE PROMOTOR DE SALUD","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","Colonia  TIERRA PROMETIDA  Casa particular Sra. Marisol Moran ( 4 cuadras al poniente de la escuela) ","CTP8","COLONIA TIERRA PROMETIDA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","Final 6ª calle poniente, avenida morazán-Ahuachapán
Tel. 2443-0425     2413-4398","E0001","Centro Escolar Alejandro de Humboldt, SEDE EDUCAME","Nacional","Urbana",NULL,"0",NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","Barrio El Centro%2fAhuachapán.","E0157","CENTRO ESCOLAR GENERAL ISIDRO MENENDEZ, SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","5a. CALLE ORIENTE Y 3a. AVENIDA SUR","E0158","CENTRO ESCOLAR ""1 DE JULIO DE 1823"", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","AHUACHAPAN, AHUACHAPAN","E0391","NIVELACIÓN ACADEMICA, SEDE EDÚCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","AVENIDA MORAZAN # 1-3","E0419","INSTITUTO NACIONAL ""ALEJANDRO DE HUMBOLDT"",""SEDE EDUCAME""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","ZONA DE AHUACHAPAN, AHUACHAPAN","E0458","JÓVENES CON TODO,""SEDE EDÚCAME""","Nacional","Sin dato",NULL,NULL,NULL,NULL,"Sede EDUCAME","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","AHUACHAPAN-AHUACHAPAN","E0462","JÓVENES CON TODO,""SEDE EDÚCAME""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN RAYMUNDO LLANO DOÑA MARIA","EB3","EL BARRIAL","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA SAN RAYMUNDO LLANO DOÑA MARIA FRENTE A LA ESCUELA","ESR4","FRENTE A LA ESCUELA SAN RAYMUNDO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","VISITA DOMICILIAR","IL8","INICIAL LACTANTES","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino, Vespertino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","LOTIFICACION HACIENDA SAN RAYMUNDO LLANO DOÑA MARIA","LHSR6","LOTIFICACION HACIENDA SAN RAYMUNDO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","ESTACIÓN DE BOMBEO LOS ENVIADOS DE DIOS (Frente al predio de feria ganadera)","LM2","LA MEGA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA LA LABOR","MFI001","CIRCULO DE FAMILIA COMUNITARIA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","HACIENDA LA LABOR","MIF001","CIRCULO DE FAMILIA COMUNITARIA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Jornada completa","SI","NO"
"AHUACHAPAN","AHUACHAPAN","PUEBLO SANTO HACIENDA SAN RAYMUNDO LLANO DOÑA MARIA ","PS5","PUEBLO SAN SANTO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","APANECA","3A. AVENIDA SUR","10056","ESCUELA DE EDUCACION PARVULARIA ""DE APANECA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","COLONIA FALDAS DEL CERRITO","10060","INSTITUTO NACIONAL ""LICENCIADO JOSE DANIEL CARIAS""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","BARRIO SAN JOSÉ, CONTIGUO AL PARQUE 2 DE ABRIL","10061","CENTRO ESCOLAR ""GENERAL FRANCISCO MENÉNDEZ""","Nacional","Urbana","24330672",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","BARRIO SAN JOSE, AVENIDA CENTRAL Nº 4","21506","COLEGIO BAUTISTA FEDERICO ERNESTO MEBIUS","Nacional","Urbana","4330370","76889707","carlosekceres@hotmail.com",NULL,"Centro educativo privado","Matutino","SI","NO"
"AHUACHAPAN","APANECA","CALLE HOTEL SANTA LETICIA,","30006","CENTRO DE ATENCIÓN INICIAL DE APANECA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","CANTÓN PALO VERDE","30377","CENTRO DE ATENCION INICIAL CANTON PALO VERDE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","CANTON QUEZALAPA, J%2fAPANECA, AHUACHAPAN","60013","CENTRO ESCOLAR DOCTOR MARCO TULIO MAGAÑA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CASERIO LAGUNA VERDE CANTON PALO VERDE, J%2fAPANECA, AHUACHAPAN","60014","CENTRO ESCOLAR  CASERÍO LAGUNA VERDE, CANTÓN PALO VERDE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CANTON PALO VERDE, J%2f APANECA, AHUACHAPAN","60015","CENTRO ESCOLAR CANTÓN PALO VERDE","Nacional","Rural",NULL,"79633084","cepaloverde2011@hotmail.com",NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CASERIO SAN RAMONCITO, CANTON EL SAITILLAL, J%2fAPANECA, AHUACHAPAN","60017","CENTRO ESCOLAR ""ANA MERCEDES MORAN DE SALINAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","APANECA","CASERIO FCA.PRETORIA CANTON TALTAPANCA, J%2fAPANECA, AHUACHAPAN","60018","CENTRO ESCOLAR  CASERÍO FINCA PRETORIA, CANTÓN TALTAPANCA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CANTON TALTAPANCA, J%2fAPANECA, AHUACHAPAN","60020","CENTRO ESCOLAR CANTÓN TALTAPANCA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CASERIO COL. SAN JORGE CANTON SAN RAMONCITO, J%2fAPANECA, AHUACHAPAN","60021","CENTRO ESCOLAR CASERÍO SAN JORGE, CANTÓN SAN RAMONCITO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CASERIO COMUNIDAD REGALO DE DIOS, CANTON QUEZALAPA, J%2f APANECA, AHUACHAPAN","60137","CENTRO ESCOLAR CASERÍO COMUNIDAD REGALO DE DIOS, CANTÓN QUEZALAPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","COLONIA SAN PEDRO, CANTON TIZAPA, J%2f APANECA, AHUACHAPAN","86486","CENTRO ESCOLAR COLONIA SAN PEDRO, CANTÓN TIZAPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","CASERIO MONTE SAGRADO, CANTON QUEZALAPA ABAJO, J%2f APANECA, AHUACHAPAN","86487","CENTRO ESCOLAR CASERÍO MONTE SAGRADO, CANTÓN QUEZALAPA ABAJO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","APANECA","1a  AVENIDA NORTE Y 1a CALLE PONIENTE, APANECA, AHUACHAPAN","88004","CENTRO ESCOLAR CATÓLICO ""SAN ANDRES""","Nacional","Urbana","2433 -  0092","7610 - 9704",NULL,NULL,"Centro educativo privado","Matutino","SI","NO"
"AHUACHAPAN","APANECA","CANTON QUEZALAPA COLONIA EL TIGRE NUMERO UNO APANECA AHUACHAPAN","A19010194","CANTON QUEZALAPA COLONIA EL TIGRE NUMERO UNO APANECA AHUACHAPAN","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Jornada completa","SI","NO"
"AHUACHAPAN","APANECA","COLONIA EL CERRITO APANECA AHUACHAPAN","A19010398","COLONIA EL CERRITO, APANECA AHUACHAPAN","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Jornada completa","SI","NO"
"AHUACHAPAN","APANECA","CANTON QUEZALAPA, COLONIA EL TIGRE NUMERO UNO","A19010765","CANTON QUEZALAPA, COLONIA EL TIGRE NUMERO UNO ","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Jornada completa","SI","NO"
"AHUACHAPAN","APANECA","CANTON PALO VERDE CASERIO EL TIGRE NUMERO SEIS","A19011385","CANTON PALO VERDE, CASERIO EL TIGRE NUMERO SEIS","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Jornada completa","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON IZCAQUILIO","10062","COMPLEJO EDUCATIVO CANTÓN IZCAQUILIO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON EL SALITRERO","10063","CENTRO ESCOLAR ""CANTON EL SALITRERO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON LOMAS DE ALARCON","10064","CENTRO ESCOLAR ""LOMAS DE ALARCON""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON RINCON GRANDE","10066","CENTRO ESCOLAR ""CANTON RINCON GRANDE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON   SAN JUAN EL ESPINO","10067","CENTRO ESCOLAR ""CANTON SAN JUAN EL ESPINO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON ZUNCA","10069","CENTRO ESCOLAR ""FRAY MARTIN DE PORRES""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CASERIO EL JICARO, C%2f ZUNCA","10070","CENTRO ESCOLAR ""CASERIO EL JICARO, CANTON ZUNCA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON EL TORTUGUERO","10071","CENTRO ESCOLAR ""CANTON EL TORTUGUERO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","LOTIFICACION SAN MANUEL  BLOCK  B, ATIQUIZAYA","10072","ESCUELA DE EDUCACION ESPECIAL ""DE ATIQUIZAYA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","FINAL 3A. AVENIDA  SUR No. 4- 103","10073","INSTITUTO NACIONAL ""CORNELIO AZENON SIERRA""","Nacional","Urbana","4441018","4181354",NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON JOYA DEL ZAPOTE","10075","CENTRO ESCOLAR ""CANTON JOYA DEL ZAPOTE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","AV. 5 DE NOVIEMBRE ENTRE 6A. Y 4A. CALLE PONIENTE","10076","CENTRO ESCOLAR ""GENERAL FRANCISCO MENENDEZ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","FINAL 2A. AV. SUR NO. 3-146","10077","CENTRO ESCOLAR ""MERCEDES MONTERROSA DE CARCAMO""","Nacional","Urbana","2444-1058",NULL,"cemmca@gmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","FINAL 2A. AV. SUR No. 2-147","10078","CENTRO ESCOLAR ""MANUEL ALVAREZ MAGAÑA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","BARRIO CHALCHUAPITA, 6A. AV. NORTE Y 8A. CALLE OTE","10079","COMPLEJO EDUCATIVO ""ANTONIO JOSÉ DE SUCRE""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","FINAL CALLE DOBLE VIA","10081","ESCUELA DE EDUCACIÓN PARVULARIA ""PROFESORA CORDELIA AVALOS DE LABOR""","Nacional","Urbana","24441429",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","CANTON LA ESPERANZA","10082","CENTRO ESCOLAR ""CANTON LA ESPERANZA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON JOYA DEL PLATANAR","10083","CENTRO ESCOLAR ""CANTON  JOYA DEL PLATANAR""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","AVENIDA 5 DE NOVIEMBRE NORTE Y CALLE CENTRAL CORNELIO AZENÓN SIERRA, Nº 1-118","10475","COLEGIO DE LAS AMÉRICAS","Nacional","Urbana","24441358","62037578","marcelas011186@gmail.com",NULL,"Centro educativo privado","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","5A. CALLE  PONIENTE Nº 4-172, BARRIO EL CALVARIO","20018","COLEGIO CRISTIANO ""PROFESOR  JUSTO GONZALEZ CARRASCO""","Nacional","Urbana","24181690",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON IZCAQUILIO","20020","COLEGIO ADVENTISTA DEL CANTON IZCAQUILIO","Nacional","Rural","24181180","77524397",NULL,NULL,"Centro educativo privado","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON PEPENANCE, J%2fATIQUIZAYA, AHUACHAPAN","60023","CENTRO ESCOLAR CANTÓN PEPENANCE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","CANTON EL TAPACÚN, J%2fATIQUIZAYA, AHUACHAPAN","60025","CENTRO ESCOLAR CANTÓN EL TAPACÚN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CANTON EL CHAYAL, J%2f ATIQUIZAYA, AHUACHAPAN","60108","CENTRO ESCOLAR  CANTÓN EL CHAYAL","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","CASERIO LAS TRES MARIAS, CANTON EL CHAYAL","60264","CENTRO ESCOLAR CASERIO LAS TRES MARIAS, CANTON EL CHAYAL","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","NO","SI"
"AHUACHAPAN","ATIQUIZAYA","6A.CALLE Y AVENIDA 5 DE NOVIEMBRE, ATIQUIZAYA","88005","COMPLEJO EDUCATIVO CATÓLICO ""SANTA TERESITA""","Nacional","Urbana","24180806",NULL,"cmst.sta.teresita@hotmail.com",NULL,"Centro educativo privado","Matutino","SI","SI"
"AHUACHAPAN","ATIQUIZAYA","COLONIA BOSQUES DEL RIO ","C.B1","BOSQUEL DEL RIO","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","FINAL , CALLE AL CEMENTERIO, ATIQUIZAYA","C.C 4","CASA DE LA CULTURA 4","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CASERIO LA ESCUELA,CALLE LA ESCUELA","C.E5","CASERIO LA ESCUELA","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","COLONIA EL DANUBIO LOTE 6 CANTON JOYA DEL PLATANAR","CED3","COLONIA EL DANUBIO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CASERIO IZCANAL","CEI5","CASERIO EL IZCANAL","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","COLONIA EL PROGRESO","CEP4","COLONIA EL PROGRESO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","COLONIA EL TRIUNFO","CET6","COLONIA EL TRIUNFO ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","COLONIA NUEVA GUADALUPE CDI","CF.NUEVO","NUEVA GUDALUPE","Nacional","Rural",NULL,"71472488","annymar_2807@hotmail.com",NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","DOBLE VIA MONTERROSA 2a AV.SUR","C.G.3","CIRCULO GETSEMANI 3","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CASERIO LA ISLA CANTON PEPENANCE","CLI1","CASERIO LA ISLA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","COLONIA LOMA LINDA 1, EL CHAYAL","CLL1","COLONIA LOMA LINDA 1","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"AHUACHAPAN","ATIQUIZAYA","CASERIO LOS MARTINEZ,EL CHAYAL ","CLM2","CASERIO LOS MARTINEZ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
