geo_id,deped_id,school_name,address,adm0,adm1,adm2,longitude,latitude,adm3
LAO-002019,20401026,B. Nasenkham,,LAO,Oudomxay,Xay,101.960052,20.676781,
LAO-002020,20402001,B. Viangkham,,LAO,Oudomxay,La,102.114848,20.87243,
LAO-002021,20402002,B. Phonxai,,LAO,Oudomxay,La,102.074095,20.787413,
LAO-002022,20402003,B. Tatmouan,,LAO,Oudomxay,La,102.049254,20.899946,
LAO-002023,20402004,B. Hat-And,,LAO,Oudomxay,La,102.163047,20.887106,
LAO-002024,20402005,B. Ano,,LAO,Oudomxay,La,102.275309,20.945107,
LAO-002025,20402006,B. Phouthen,,LAO,Oudomxay,La,102.150586,20.999318,
LAO-002026,20403001,B. Homxai,,LAO,Oudomxay,Namor,101.759897,20.910486,
LAO-002027,20403002,B. Nasavang,,LAO,Oudomxay,Namor,101.812129,21.050299,
LAO-002028,20403003,B. Vangang,,LAO,Oudomxay,Namor,101.551133,20.764882,
LAO-002029,20403004,B. Phoukhua,,LAO,Oudomxay,Namor,101.711966,20.847665,
LAO-002030,20403005,B. Phoupat,,LAO,Oudomxay,Namor,101.43275,20.718561,
LAO-002031,20403006,B. Nathong,,LAO,Oudomxay,Namor,101.785958,20.880545,
LAO-002032,20403007,B. Namngeun,,LAO,Oudomxay,Namor,101.86167,21.08485,
LAO-002033,20403008,B. Pangsa,,LAO,Oudomxay,Namor,101.786478,20.932767,
LAO-002034,20403009,B. Namo-Tai,,LAO,Oudomxay,Namor,101.732037,20.944487,
LAO-002035,20403010,B. Pangthong,,LAO,Oudomxay,Namor,101.681726,20.967377,
LAO-002036,20403011,B. Houaypot,,LAO,Oudomxay,Namor,101.724667,20.785233,
LAO-002037,20403012,B. Tao,,LAO,Oudomxay,Namor,101.53808,20.68608,
LAO-002038,20403013,B. Phou_Om,,LAO,Oudomxay,Namor,101.64197,20.78908,
LAO-002039,20403014,B. Homxai,,LAO,Oudomxay,Namor,101.76006,20.91036,
LAO-002040,20404001,B. Don-En,,LAO,Oudomxay,Nga,101.975013,20.281442,
LAO-002041,20404002,B. Lathan,,LAO,Oudomxay,Nga,102.134244,20.095791,
LAO-002042,20404003,B. Hatteu,,LAO,Oudomxay,Nga,101.701907,19.928763,
LAO-002043,20404004,B. Naxan,,LAO,Oudomxay,Nga,101.772339,19.971534,
LAO-002044,20404005,B. Nakhok,,LAO,Oudomxay,Nga,102.022168,20.414339,
LAO-002045,20404006,B. Phouhouat-Gnai,,LAO,Oudomxay,Nga,102.035085,20.170041,
LAO-002046,20404007,B. Houayxeuy,,LAO,Oudomxay,Nga,101.977403,20.261831,
LAO-002047,20404008,B. Nanuang,,LAO,Oudomxay,Nga,101.871771,20.059726,
LAO-002048,20404009,B. Latkhamoun,,LAO,Oudomxay,Nga,101.971663,20.046416,
LAO-002049,20404010,B. Keo,,LAO,Oudomxay,Nga,101.932662,20.180119,
LAO-002050,20404011,B. Thakouang,,LAO,Oudomxay,Nga,102.184508,20.20759,
LAO-002051,20404012,B. Houaylai,,LAO,Oudomxay,Nga,102.094313,20.363497,
LAO-002052,20405001,B. Beng-Louang,,LAO,Oudomxay,Beng,101.636941,20.297122,
LAO-002053,20405002,B. Napa-Tai,,LAO,Oudomxay,Beng,101.83657,20.463726,
LAO-002054,20405003,B. Yor,,LAO,Oudomxay,Beng,101.679256,20.343833,
LAO-002055,20405004,B. Nahom,,LAO,Oudomxay,Beng,101.663346,20.20183,
LAO-002056,20405005,B. Sam-Kang,,LAO,Oudomxay,Beng,101.584294,20.252341,
LAO-002057,20405006,B. Nangoua,,LAO,Oudomxay,Beng,101.679746,20.398824,
LAO-002058,20405007,B. Namaet,,LAO,Oudomxay,Beng,101.803004,20.433876,
LAO-002059,20405008,B. Khon,,LAO,Oudomxay,Beng,101.500459,20.351159,
LAO-002060,20405010,B. Lai-Yai,,LAO,Oudomxay,Beng,101.732667,20.448935,
LAO-002061,20405011,B. Namlong,,LAO,Oudomxay,Beng,101.537284,20.274066,
LAO-002062,20405012,B. Tangdou,,LAO,Oudomxay,Beng,101.651377,20.48214,
LAO-002063,20405013,B. Namkhong,,LAO,Oudomxay,Beng,101.582094,20.346183,
LAO-002064,20405014,B. Pouhong,,LAO,Oudomxay,Beng,101.765124,20.500114,
LAO-002065,20406001,B. Donmuang,,LAO,Oudomxay,Hoon,101.349933,20.033233,
LAO-002066,20406002,B. Naxiengdi,,LAO,Oudomxay,Hoon,101.523873,20.000915,
LAO-002067,20406003,B. Nam-Oun,,LAO,Oudomxay,Hoon,101.436651,20.126538,
LAO-002068,20406004,B. Houayhok,,LAO,Oudomxay,Hoon,101.362679,20.2267,
LAO-002069,20406005,B. Nakhong,,LAO,Oudomxay,Hoon,101.455471,20.142328,
LAO-002070,20406006,B. Chantai-Tai,,LAO,Oudomxay,Hoon,101.417091,20.101082,
LAO-002071,20406007,B. Na,,LAO,Oudomxay,Hoon,101.444141,20.171159,
LAO-002072,20406008,B. Phonsavan,,LAO,Oudomxay,Hoon,101.461721,20.147398,
LAO-002073,20406009,B. Kongmeuang,,LAO,Oudomxay,Hoon,101.288008,20.092527,
LAO-002074,20406011,B. Phonxai,,LAO,Oudomxay,Hoon,101.488632,20.092417,
LAO-002075,20406012,B. Navang,,LAO,Oudomxay,Hoon,101.358919,20.054846,
LAO-002076,20406013,B. Chanvang,,LAO,Oudomxay,Hoon,101.438241,20.281011,
LAO-002077,20406014,B. Phouviengxai,,LAO,Oudomxay,Hoon,101.265487,20.2565,
LAO-002078,20406015,B. Vanglam,,LAO,Oudomxay,Hoon,101.488502,20.153288,
LAO-002079,20406016,B. Namphouan,,LAO,Oudomxay,Hoon,101.62865,20.02533,
LAO-002080,20407001,B. Donsa-At,,LAO,Oudomxay,Pakbeng,101.152155,19.908802,
LAO-002081,20407002,B. Chomleng-Gnai,,LAO,Oudomxay,Pakbeng,101.128224,19.999064,
LAO-002082,20407003,B. Xaixana,,LAO,Oudomxay,Pakbeng,101.202901,19.957674,
LAO-002083,20407004,B. Khokka,,LAO,Oudomxay,Pakbeng,100.816757,19.908692,
LAO-002084,20407005,B. Chomxang-Namyen,,LAO,Oudomxay,Pakbeng,101.015259,19.95811,
LAO-002085,20407006,B. Mokchok-No(Mokkokang)y,,LAO,Oudomxay,Pakbeng,101.097326,20.047054,
LAO-002086,20407007,B. soukxai,,LAO,Oudomxay,Pakbeng,101.085713,19.889052,
LAO-002087,20407008,B. Doncheng,,LAO,Oudomxay,Pakbeng,101.223436,19.835271,
LAO-002088,20407009,B. Mokven,,LAO,Oudomxay,Pakbeng,100.94547,19.93476,
LAO-002089,20407010,B. Konlang,,LAO,Oudomxay,Pakbeng,101.153402,20.04178,
LAO-002090,20501001,B. Khonkeo,,LAO,Bokeo,Huoixai,100.412781,20.292379,
LAO-002091,20501002,B. Poung,,LAO,Bokeo,Huoixai,100.590401,20.396193,
LAO-002092,20501003,B. Phonxai,,LAO,Bokeo,Huoixai,100.502261,20.169446,
LAO-002093,20501004,pakhaonue,,LAO,Bokeo,Huoixai,100.447973,20.253372,
LAO-002094,20501005,B. Nampouk-Tai,,LAO,Bokeo,Huoixai,100.578006,20.242694,
LAO-002095,20501006,B. Thongsengchan,,LAO,Bokeo,Huoixai,100.478519,20.27869,
LAO-002096,20501007,B. Pakngao,,LAO,Bokeo,Huoixai,100.364546,20.367532,
LAO-002097,20501008,B. Thafa,,LAO,Bokeo,Huoixai,100.883938,20.431854,
LAO-002098,20501009,B. Houayxay-Tai,,LAO,Bokeo,Huoixai,100.420567,20.26432,
LAO-002099,20501010,B. Sin-Oudom,,LAO,Bokeo,Huoixai,100.433118,20.251529,
LAO-002100,20501011,B. Khonkeo,,LAO,Bokeo,Huoixai,100.412781,20.292379,
LAO-002101,20501012,B. Namgnon-Mai,,LAO,Bokeo,Huoixai,100.326775,20.409563,
LAO-002102,20501013,B. Namchouam,,LAO,Bokeo,Huoixai,100.589781,20.431304,
LAO-002103,20501014,B. Sin-Oudom,,LAO,Bokeo,Huoixai,100.433118,20.251529,
LAO-002104,20501015,B. Houayxay-Nua,,LAO,Bokeo,Huoixai,100.412557,20.27699,
LAO-002105,20501016,B. Houayxay-Nua,,LAO,Bokeo,Huoixai,100.412557,20.27699,
LAO-002106,20501017,B. Houayxay-Tai,,LAO,Bokeo,Huoixai,100.42076,20.26421,
LAO-002107,20502001,B. yaiTonpheung,,LAO,Bokeo,Tonpheung,100.09878,20.2923,
LAO-002108,20502002,B. yaiSimuangngam,,LAO,Bokeo,Tonpheung,100.170212,20.30675,
LAO-002109,20502003,B. Namkeung-Kao,,LAO,Bokeo,Tonpheung,100.257404,20.402843,
LAO-002110,20502004,B. Mom,,LAO,Bokeo,Tonpheung,100.12196,20.428933,
LAO-002111,20502005,B. Maiphatthana,,LAO,Bokeo,Tonpheung,100.202832,20.418363,
LAO-002112,20502006,B. Sidonxai,,LAO,Bokeo,Tonpheung,100.227483,20.410293,
LAO-002113,20502007,B. Houay-Ong,,LAO,Bokeo,Tonpheung,100.231913,20.459504,
LAO-002114,20502008,B. Donthat,,LAO,Bokeo,Tonpheung,100.163732,20.260799,
LAO-002115,20503001,B. Nammerng,,LAO,Bokeo,Meung,100.461241,20.726909,
LAO-002116,20503002,B.Huaydokthong,,LAO,Bokeo,Meung,100.592192,20.565632,
LAO-002117,20503003,B. Houanamkha,,LAO,Bokeo,Meung,100.403057,20.626518,
LAO-002118,20503004,B. Phadam,,LAO,Bokeo,Meung,100.364425,20.789522,
LAO-002119,20503005,B. Monlem,,LAO,Bokeo,Meung,100.49783,20.7839,
LAO-002120,20504001,B. Thinkeo-Kang,,LAO,Bokeo,Pha Oudom,100.83189,20.08611,
LAO-002121,20504003,B. Hatnam,,LAO,Bokeo,Pha Oudom,100.839831,20.273012,
LAO-002122,20504004,B. Soukchaleun,,LAO,Bokeo,Pha Oudom,101.187125,20.285141,
LAO-002123,20504005,B. Pakhat,,LAO,Bokeo,Pha Oudom,100.711131,20.136157,
LAO-002124,20504006,B. Mai,,LAO,Bokeo,Pha Oudom,101.012315,20.159247,
LAO-002125,20504007,Pounglat,,LAO,Bokeo,Pha Oudom,100.797442,20.078263,
LAO-002126,20504008,B. Pangthong,,LAO,Bokeo,Pha Oudom,100.78726,20.116213,
LAO-002127,20504009,B. Mokkha-Kang,,LAO,Bokeo,Pha Oudom,100.94371,20.081276,
LAO-002128,20504010,B. Konxot,,LAO,Bokeo,Pha Oudom,101.149814,20.194659,
LAO-002129,20504011,B. Mokxo,,LAO,Bokeo,Pha Oudom,100.757925,20.058305,
LAO-002130,20505001,B. Paktha,,LAO,Bokeo,Paktha,100.597457,20.105317,
LAO-002131,20505002,B. Hatdonkeo,,LAO,Bokeo,Paktha,100.584452,19.890621,
LAO-002132,20505003,B. Kontun,,LAO,Bokeo,Paktha,100.571329,19.827886,
LAO-002133,20505004,B. Hatsa,,LAO,Bokeo,Paktha,100.586048,19.926676,
LAO-002134,20505005,B. Houaymong,,LAO,Bokeo,Paktha,100.713267,19.990191,
LAO-002135,20505006,B. Houayset,,LAO,Bokeo,Paktha,100.69622,19.836227,
LAO-002136,20601001,B. Xiangmoun,,LAO,Luang Prabang,Luangprabang,102.137547,19.894203,
LAO-002137,20601002,B. Khoy,,LAO,Luang Prabang,Luangprabang,102.118147,19.875102,
LAO-002138,20601003,B. Thongchaleun,,LAO,Luang Prabang,Luangprabang,102.132047,19.886603,
LAO-002139,20601004,B. Phanlouang,,LAO,Luang Prabang,Luangprabang,102.142247,19.889303,
LAO-002140,20601005,B. Kokvan,,LAO,Luang Prabang,Luangprabang,102.289551,19.951504,
LAO-002141,20601006,B. Ma,,LAO,Luang Prabang,Luangprabang,102.124447,19.865002,
LAO-002142,20601007,B. Xianglom,,LAO,Luang Prabang,Luangprabang,102.234949,19.872002,
LAO-002143,20601009,B. Pakxuang,,LAO,Luang Prabang,Luangprabang,102.2449,19.9578,
LAO-002144,20601010,B. Xiangmouak,,LAO,Luang Prabang,Luangprabang,102.104047,19.817801,
LAO-002145,20601011,B. Poungvan,,LAO,Luang Prabang,Luangprabang,102.100838,19.860301,
LAO-002146,20601012,B. Muangkhay,,LAO,Luang Prabang,Luangprabang,101.981744,19.7928,
LAO-002147,20601013,B. Viang-Mai,,LAO,Luang Prabang,Luangprabang,102.142547,19.883803,
LAO-002148,20601014,B. Xenkhalok,,LAO,Luang Prabang,Luangprabang,101.894642,19.702898,
LAO-002149,20601015,B. Nongkham,,LAO,Luang Prabang,Luangprabang,102.122447,19.875302,
LAO-002150,20601016,B. Phonsa-At,,LAO,Luang Prabang,Luangprabang,102.146647,19.895803,
LAO-002151,20601017,B. Pongkham,,LAO,Luang Prabang,Luangprabang,102.134747,19.880903,
LAO-002152,20601018,B. Phoumok,,LAO,Luang Prabang,Luangprabang,102.118547,19.866102,
LAO-002153,20601019,B. Pha-O,,LAO,Luang Prabang,Luangprabang,102.226805,19.944315,
LAO-002154,20601020,B. Phonxai,,LAO,Luang Prabang,Luangprabang,102.2035,19.9293,
LAO-002155,20602001,B. Pakkhan,,LAO,Luang Prabang,Xieng Ngeun,102.18018,19.762832,
LAO-002156,20602002,B. Kioukacham,,LAO,Luang Prabang,Xieng Ngeun,102.23464,19.554538,
LAO-002157,20602003,B. Donmo,,LAO,Luang Prabang,Xieng Ngeun,102.191425,19.760898,
LAO-002158,20602006,B. Souanlouang,,LAO,Luang Prabang,Xieng Ngeun,102.19525,19.80326,
LAO-002159,20602007,B. Mout,,LAO,Luang Prabang,Xieng Ngeun,102.188375,19.790122,
LAO-002160,20602008,B. Houaykhang,,LAO,Luang Prabang,Xieng Ngeun,102.147078,19.719346,
LAO-002161,20602009,B. Pakbak,,LAO,Luang Prabang,Xieng Ngeun,102.281598,19.750694,
LAO-002162,20602010,B. Phonsa-At,,LAO,Luang Prabang,Xieng Ngeun,102.193935,19.701724,
LAO-002163,20602011,B. Houayxiang,,LAO,Luang Prabang,Xieng Ngeun,102.196462,19.826823,
LAO-002164,20603001,B. Paphai,,LAO,Luang Prabang,Nan,101.876964,19.494462,
LAO-002165,20603002,B. Namuang-Gnai,,LAO,Luang Prabang,Nan,102.013778,19.506273,
LAO-002166,20603003,B. Houayhoy,,LAO,Luang Prabang,Nan,101.996978,19.549831,
LAO-002167,20603005,B. Sivilai,,LAO,Luang Prabang,Nan,101.858145,19.473552,
LAO-002168,20603006,B. Thali,,LAO,Luang Prabang,Nan,101.921118,19.542249,
LAO-002169,20603007,B. Hatxaykham,,LAO,Luang Prabang,Nan,101.810082,19.562686,
LAO-002170,20603009,B. Keomani,,LAO,Luang Prabang,Nan,101.89896,19.443361,
LAO-002171,20603010,B. Houayhip,,LAO,Luang Prabang,Nan,101.833037,19.30901,
LAO-002172,20604001,B. Pak-Ou,,LAO,Luang Prabang,Park Ou,102.213683,20.054175,
LAO-002173,20604002,B. Fay,,LAO,Luang Prabang,Park Ou,102.342485,20.241437,
LAO-002174,20604003,B. Phonsavang,,LAO,Luang Prabang,Park Ou,102.279561,19.996324,
LAO-002175,20604004,B. Houay-Ot,,LAO,Luang Prabang,Park Ou,102.388828,20.144013,
LAO-002176,20604005,B. Nasavang,,LAO,Luang Prabang,Park Ou,102.259624,20.207104,
LAO-002177,20604006,B. Hatpang,,LAO,Luang Prabang,Park Ou,102.389621,20.274409,
LAO-002178,20604007,B. Pak-Ou,,LAO,Luang Prabang,Park Ou,102.213683,20.054175,
LAO-002179,20605001,B. Phonsa-At,,LAO,Luang Prabang,Nambak,102.461756,20.631135,
LAO-002180,20605002,B. Namnga,,LAO,Luang Prabang,Nambak,102.34049,20.367352,
LAO-002181,20605003,B. Nakhon,,LAO,Luang Prabang,Nambak,102.55995,20.601245,
LAO-002182,20605004,B. Bom,,LAO,Luang Prabang,Nambak,102.478366,20.635403,
LAO-002183,20605005,B. Namthouam-Nua,,LAO,Luang Prabang,Nambak,102.357629,20.496269,
LAO-002184,20605006,B. Nagnang-Tai,,LAO,Luang Prabang,Nambak,102.488969,20.69946,
LAO-002185,20605007,B. Khan-Loum,,LAO,Luang Prabang,Nambak,102.570577,20.825026,
LAO-002186,20605008,B. Makphouk,,LAO,Luang Prabang,Nambak,102.276756,20.579811,
LAO-002187,20605009,B. Houana,,LAO,Luang Prabang,Nambak,102.3372,20.465832,
LAO-002188,20605010,B. Pakmong,,LAO,Luang Prabang,Nambak,102.410944,20.575972,
LAO-002189,20606001,B. Muangngoy,,LAO,Luang Prabang,Ngoi,102.67444,20.711192,
LAO-002190,20606002,B. Nongkhiao,,LAO,Luang Prabang,Ngoi,102.611509,20.569957,
LAO-002191,20606003,B. Paknga,,LAO,Luang Prabang,Ngoi,102.424529,20.350573,
LAO-002192,20606004,B. Phonxai,,LAO,Luang Prabang,Ngoi,102.76896,20.870647,
LAO-002193,20606005,B. Pakbout,,LAO,Luang Prabang,Ngoi,102.741496,20.999782,
LAO-002194,20606006,B. Pakchim,,LAO,Luang Prabang,Ngoi,102.492669,20.431972,
LAO-002195,20606007,B. Moklep,,LAO,Luang Prabang,Ngoi,102.714159,20.889247,
LAO-002196,20606008,B. Phoulouang,,LAO,Luang Prabang,Ngoi,102.739483,20.51995,
LAO-002197,20607001,B. Pakkeng,,LAO,Luang Prabang,Pak Xeng,102.394324,20.074356,
LAO-002198,20607003,B. Bomphaseng,,LAO,Luang Prabang,Pak Xeng,102.691866,20.17701,
LAO-002199,20607004,B. Sopchek,,LAO,Luang Prabang,Pak Xeng,102.556484,20.13895,
LAO-002200,20607005,B. Bouamkok,,LAO,Luang Prabang,Pak Xeng,102.90722,20.116493,
LAO-002201,20607006,B. Hatkhen,,LAO,Luang Prabang,Pak Xeng,102.751548,20.296661,
LAO-002202,20607007,B. Nong,,LAO,Luang Prabang,Pak Xeng,102.841422,20.147719,
LAO-002203,20607008,B. Bouamkhoun,,LAO,Luang Prabang,Pak Xeng,102.974555,20.12759,
LAO-002204,20608001,B. Paknga,,LAO,Luang Prabang,Phonxay,102.57249,19.958811,
LAO-002205,20608002,B. Donkham,,LAO,Luang Prabang,Phonxay,102.845722,19.850411,
LAO-002206,20608003,B. Houaykhing,,LAO,Luang Prabang,Phonxay,102.789898,19.952944,
LAO-002207,20608004,B. Phonthong,,LAO,Luang Prabang,Phonxay,102.920083,19.939856,
LAO-002208,20608006,B. Katangsaleung,,LAO,Luang Prabang,Phonxay,102.460859,19.784017,
LAO-002209,20608007,B. Chomchiang,,LAO,Luang Prabang,Phonxay,102.644475,19.846471,
LAO-002210,20608008,B. Houayman,,LAO,Luang Prabang,Phonxay,102.434128,19.971028,
LAO-002211,20608009,longngad,,LAO,Luang Prabang,Phonxay,102.468086,20.001364,
LAO-002212,20608010,B. Bouakkham,,LAO,Luang Prabang,Phonxay,102.991343,19.977066,
LAO-002213,20609001,B. Natha,,LAO,Luang Prabang,Chomphet,102.129255,19.907906,
LAO-002214,20609002,nongchong,,LAO,Luang Prabang,Chomphet,102.016182,19.873966,
LAO-002215,20609003,B. Xong-Tai,,LAO,Luang Prabang,Chomphet,101.925011,19.748639,
LAO-002216,20609004,B. Kengkhen,,LAO,Luang Prabang,Chomphet,102.14198,20.086407,
LAO-002217,20609005,B. Nangiou,,LAO,Luang Prabang,Chomphet,101.888286,19.817101,
LAO-002218,20609006,B. Vangsa,,LAO,Luang Prabang,Chomphet,101.754374,19.670658,
LAO-002219,20609007,B. Le,,LAO,Luang Prabang,Chomphet,101.925216,19.987745,
LAO-002220,20610001,B. Vangbai,,LAO,Luang Prabang,Viengkham,102.874035,20.459556,
LAO-002221,20610002,B. Sophuang,,LAO,Luang Prabang,Viengkham,103.050144,20.199862,
LAO-002222,20610003,B. Samsoum,,LAO,Luang Prabang,Viengkham,102.967582,20.384804,
LAO-002223,20610004,B. Mokkha,,LAO,Luang Prabang,Viengkham,102.942782,20.236005,
LAO-002224,20610005,B. Phousamam,,LAO,Luang Prabang,Viengkham,102.844561,20.241778,
LAO-002225,20610006,B. Vangbong,,LAO,Luang Prabang,Viengkham,102.984372,20.543419,
LAO-002226,20610007,B. Muangnouay,,LAO,Luang Prabang,Viengkham,103.045305,20.284394,
LAO-002227,20611001,B. Phakeng-Noy,,LAO,Luang Prabang,Phoukhoune,102.415632,19.507511,
LAO-002228,20611002,"B.Sa,yek",,LAO,Luang Prabang,Phoukhoune,102.428188,19.438731,
LAO-002229,20611003,B. Muaengchim,,LAO,Luang Prabang,Phoukhoune,102.545107,19.356535,
LAO-002230,20611004,B. Phouviang-Noy,,LAO,Luang Prabang,Phoukhoune,102.590191,19.469927,
LAO-002231,20611005,B. Bouampho,,LAO,Luang Prabang,Phoukhoune,102.640539,19.623894,
LAO-002232,20611006,B. Phouyang,,LAO,Luang Prabang,Phoukhoune,102.509003,19.481572,
LAO-002233,20612001,B. Muanghup,,LAO,Luang Prabang,Phonthong,102.931812,21.009748,
LAO-002234,20612002,B. Pak-Un,,LAO,Luang Prabang,Phonthong,103.062952,20.743424,
LAO-002235,20612003,B. Naxon,,LAO,Luang Prabang,Phonthong,103.182003,20.843194,
LAO-002236,20612004,B. Pak-Un,,LAO,Luang Prabang,Phonthong,103.062952,20.743424,
LAO-002237,20612005,B. Sopphon,,LAO,Luang Prabang,Phonthong,102.855344,21.068158,
LAO-002238,20612006,B. Thongsi,,LAO,Luang Prabang,Phonthong,102.974264,20.744268,
LAO-002239,20612007,B. Don,,LAO,Luang Prabang,Phonthong,103.112275,20.771177,
LAO-002240,20701002,B. Nathong,,LAO,Houaphan,Xamneua,104.074724,20.422303,
LAO-002241,20701003,B. Phonxai,,LAO,Houaphan,Xamneua,104.026237,20.245306,
LAO-002242,20701005,B. Ham-Tai,,LAO,Houaphan,Xamneua,104.01054,20.322274,
LAO-002243,20701006,B. Phanxai,,LAO,Houaphan,Xamneua,104.046013,20.415158,
LAO-002244,20701007,B. Tham,,LAO,Houaphan,Xamneua,103.968579,20.471158,
LAO-002245,20701008,B. Khong,,LAO,Houaphan,Xamneua,104.279696,20.178171,
LAO-002246,20701009,B. Nathongchong,,LAO,Houaphan,Xamneua,104.050766,20.416446,
LAO-002247,20701011,B. Muangyuang,,LAO,Houaphan,Kuan,104.343324,19.758285,
LAO-002248,20701013,B. Xam-Nua,,LAO,Houaphan,Xamneua,104.038256,20.424746,
LAO-002249,20701016,B.veng,,LAO,Houaphan,Xamneua,104.169511,20.213156,
LAO-002250,20701017,B. Nongkhang,,LAO,Houaphan,Xamneua,104.074301,20.617701,
LAO-002251,20701018,B. Xangkham,,LAO,Houaphan,Xamneua,103.892745,20.346215,
LAO-002252,20701019,B. Houayma,,LAO,Houaphan,Xamneua,103.694743,20.401846,
LAO-002253,20701020,B. Donbang,,LAO,Houaphan,Xamneua,104.038807,20.298756,
LAO-002254,20701021,B. Him,,LAO,Houaphan,Xamneua,104.255536,20.183821,
LAO-002255,20701022,B. Phiangdi,,LAO,Houaphan,Xamneua,104.109595,20.238948,
LAO-002256,20701023,B. Naliao,,LAO,Houaphan,Xamneua,104.043571,20.431247,
LAO-002257,20701024,B. Kan,,LAO,Houaphan,Xamneua,104.00042,20.433677,
LAO-002258,20701025,B. Pawan,,LAO,Houaphan,Xamneua,104.117222,20.407946,
LAO-002259,20701026,B. Long-Uat,,LAO,Houaphan,Xamneua,104.03636,20.57222,
LAO-002260,20701027,B. Nasamong,,LAO,Houaphan,Xamneua,104.00231,20.182761,
LAO-002261,20701028,B. Saleuy,,LAO,Houaphan,Xamneua,103.983461,20.222376,
LAO-002262,20701029,B. Hao-Tai,,LAO,Houaphan,Xamneua,104.255224,20.250452,
LAO-002263,20701030,B. Hanghon,,LAO,Houaphan,Xamneua,104.191244,20.10477,
LAO-002264,20701031,B. Thatmuang,,LAO,Houaphan,Xamneua,104.042222,20.418056,
LAO-002265,20702001,B. Sopxay,,LAO,Houaphan,Xiengkhor,104.319947,20.752814,
LAO-002266,20702003,B. Gnouam,,LAO,Houaphan,Xiengkhor,104.128022,20.760764,
LAO-002267,20702006,B. Xiangkho,,LAO,Houaphan,Xiengkhor,104.146783,20.813766,
LAO-002268,20702007,B. Sopsan,,LAO,Houaphan,Xiengkhor,104.085021,20.847536,
LAO-002269,20702010,B. Sopmon,,LAO,Houaphan,Xiengkhor,104.164283,20.778285,
LAO-002270,20702011,B. Phonthong,,LAO,Houaphan,Xiengkhor,104.227825,20.763245,
LAO-002271,20702012,B. Phongxay,,LAO,Houaphan,Xiengkhor,104.296006,20.796094,
LAO-002272,20702013,B. Na nong,,LAO,Houaphan,Xiengkhor,104.073291,20.881837,
LAO-002273,20702014,B. Mongnam,,LAO,Houaphan,Xiengkhor,104.323167,20.852717,
LAO-002274,20702016,B. Soppin,,LAO,Houaphan,Xiengkhor,104.142523,20.896998,
LAO-002275,20702017,B. Nakhang,,LAO,Houaphan,Xiengkhor,104.232835,20.909168,
LAO-002276,20703006,B. Nale,,LAO,Houaphan,Hiem,103.309944,19.972876,
LAO-002277,20703007,B. Naphon,,LAO,Houaphan,Hiem,103.38052,20.099746,
LAO-002278,20703008,B. Xon-Nua,,LAO,Houaphan,Xon,103.347595,20.464165,
LAO-002279,20703009,B. Muangpeu,,LAO,Houaphan,Xon,103.401256,20.720963,
LAO-002280,20703014,B. Pounghai,,LAO,Houaphan,Hiem,103.354865,20.041677,
LAO-002281,20703015,B. Nampoung,,LAO,Houaphan,Hiem,103.269583,20.14775,
LAO-002282,20703017,B. Thamla-Nua,,LAO,Houaphan,Hiem,103.445594,19.926205,
LAO-002283,20703018,B. Bouamphat,,LAO,Houaphan,Xon,103.382076,20.263432,
LAO-002284,20703019,B. Muang-Kao,,LAO,Houaphan,Xon,103.441187,20.624521,
LAO-002285,20703020,B. Xon-Tai,,LAO,Houaphan,Xon,103.354641,20.485232,
LAO-002286,20703021,B. Donkhoun,,LAO,Houaphan,Hiem,103.15687,20.18137,
LAO-002287,20704001,B. Soy,,LAO,Houaphan,Viengxay,104.54018,20.272891,
LAO-002288,20704002,B. Phonthong,,LAO,Houaphan,Viengxay,104.311067,20.472472,
LAO-002289,20704003,B. Chat,,LAO,Houaphan,Viengxay,104.468152,20.243602,
LAO-002290,20704004,B. Ang-Sang,,LAO,Houaphan,Viengxay,104.225555,20.288704,
LAO-002291,20704005,B. Naham,,LAO,Houaphan,Viengxay,104.642465,20.460132,
LAO-002292,20704006,B. Kang-Muang,,LAO,Houaphan,Viengxay,104.398033,20.32808,
LAO-002293,20704007,B. Nathen,,LAO,Houaphan,Viengxay,104.190924,20.444067,
LAO-002294,20704010,B. Then,,LAO,Houaphan,Viengxay,104.595093,20.266153,
LAO-002295,20704011,B. Xianglouang,,LAO,Houaphan,Viengxay,104.291766,20.367565,
LAO-002296,20704012,B. Muangpoua,,LAO,Houaphan,Viengxay,104.244775,20.484128,
LAO-002297,20704013,B. Phoun-Kao,,LAO,Houaphan,Viengxay,104.538242,20.319044,
LAO-002298,20704014,B. Houaygna,,LAO,Houaphan,Viengxay,104.147968,20.473348,
LAO-002299,20704016,B.Arnouson,,LAO,Houaphan,Viengxay,104.226515,20.403846,
LAO-002300,20704018,B. Xiangxi,,LAO,Houaphan,Viengxay,104.192914,20.368875,
LAO-002301,20704019,B. Muangpan,,LAO,Houaphan,Viengxay,104.175364,20.522559,
LAO-002302,20704020,B. Poung,,LAO,Houaphan,Viengxay,104.284912,20.482074,
LAO-002303,20704021,B. Chefay,,LAO,Houaphan,Viengxay,104.492907,20.342196,
LAO-002304,20704023,B. Nachong,,LAO,Houaphan,Viengxay,104.204764,20.57526,
LAO-002305,20704024,B. Nahua,,LAO,Houaphan,Viengxay,104.609233,20.398038,
LAO-002306,20704025,B. Viang,,LAO,Houaphan,Viengxay,104.380088,20.271775,
LAO-002307,20704026,B. Nakhao,,LAO,Houaphan,Viengxay,104.318787,20.347965,
