anio,codigo_est,codigo_dep,nombre_dep,codigo_dis,nombre_dis,codigo_zon,nombre_zon,codigo_bar,nombre_bar,direccion,coordenada,coordena_1,latitud,longitud,anho_cod_g,uri,xcoord,ycoord
"2021","1001300","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7353",SAN ALFREDO,AVDA. AMADO BENÍTEZ C/15 DE AGOSTO,"7175936","736281","25º30'54.006""S","54º38'56.446""W",,http://datos.mec.gov.py/id/establecimientos/1001300,-54.6490127479306,-25.5150016470464
"2021","1001298","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7327",CIUDAD NUEVA,CALLE PARAPITÍ PORA C/ PAMPA GRANDE,"7177467","734220","25º30'5.454""S","54º40'11.182""W",,http://datos.mec.gov.py/id/establecimientos/1001298,-54.6697728829321,-25.5015149164105
"2021","1001295","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7331",11 A 13 MONDAY,CALLE 12 MANDAY A  6 KM. DE LA RUTA INTERNACIONAL,"7172114","728623","25º33'2.488""S","54º43'28.237""W",,http://datos.mec.gov.py/id/establecimientos/1001295,-54.7245101696219,-25.5506908615916
"2021","1001294","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7357",11 A 13 ACARAY,CALLE 12 ACARAY A 4000 MTS.  DE LA RUTA INTERNACIONAL,"7182658","729608","25º27'19.429""S","54º42'59.448""W",,http://datos.mec.gov.py/id/establecimientos/1001294,-54.7165132546543,-25.4553968645758
"2021","1001293","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7331",11 A 13 MONDAY,KM. 11 MONDAY -FRACCION EL PINAR,"7177898","730117","25º29'53.768""S","54º42'38.307""W",,http://datos.mec.gov.py/id/establecimientos/1001293,-54.7106408204238,-25.4982688349691
"2021","1001292","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7357",11 A 13 ACARAY,KM 11 ACARAY,"7178388","734043","25º29'35.638""S","54º40'18.095""W",,http://datos.mec.gov.py/id/establecimientos/1001292,-54.6716929511573,-25.49323270749
"2021","1001291","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7325",10 A 13 ACARAY,CALLE 10 ACARAY,"7182057","731636","25º27'37.818""S","54º41'46.515""W",,http://datos.mec.gov.py/id/establecimientos/1001291,-54.6962540596726,-25.4605047963685
"2021","1001290","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7357",11 A 13 ACARAY,,"7179626","728483","25º28'58.546""S","54º43'37.849""W",,http://datos.mec.gov.py/id/establecimientos/1001290,-54.7271802315706,-25.4829293227068
"2021","1001286","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7363",9 A 10 ACARAY,KM 10 ACARAY FRACCION LA CHACRA [KM 10 ACARAY],"7182930","731097","25º27'9.762""S","54º42'6.34""W",,http://datos.mec.gov.py/id/establecimientos/1001286,-54.7017609660328,-25.4527115238865
"2021","1001285","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7360",9 A 11 MONDAY,CALLE 9 MONDAY FONDO,"7175825","731472","25º31'0.346""S","54º41'48.523""W",,http://datos.mec.gov.py/id/establecimientos/1001285,-54.6968120085311,-25.5167627781603
"2021","1001282","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7331",11 A 13 MONDAY,CALLE 12 MONDAY,"7177310","729040","25º30'13.47""S","54º43'16.495""W",,http://datos.mec.gov.py/id/establecimientos/1001282,-54.7212486494716,-25.503741396878
"2021","1001275","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7350","7,5 A 9 ACARAY","KM 8,5 ACARAY BARRIO KA 'AGUY RORY","7178720","732681","25º29'25.626""S","54º41'7.048""W",,http://datos.mec.gov.py/id/establecimientos/1001275,-54.6852910274121,-25.4904514802302
"2021","1001271","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7363",9 A 10 ACARAY,KM 10 ACARAY,"7177886","735945","25º29'50.859""S","54º39'9.706""W",,http://datos.mec.gov.py/id/establecimientos/1001271,-54.6526959579951,-25.4974606442984
"2021","1001269","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7344",SAN ROQUE,"ALTO PARANA, CIUDAD DEL ESTE, BARRIO SAN ROQUE, AVDA. BERNARDINO CABALLERO","7187807","737297","25º24'27.825""S","54º38'27.603""W",,http://datos.mec.gov.py/id/establecimientos/1001269,-54.6410008219987,-25.4077291122965
"2021","1001267","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7350","7,5 A 9 ACARAY",7.5 A 9 ACARAY,,,,,,http://datos.mec.gov.py/id/establecimientos/1001267,,
"2021","1001266","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7360",9 A 11 MONDAY,KM 9 1/2 MONDAY,"7176319","731542","25º30'44.26""S","54º41'46.324""W",,http://datos.mec.gov.py/id/establecimientos/1001266,-54.6962010669097,-25.5122944063994
"2021","1001262","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,,,,,,,http://datos.mec.gov.py/id/establecimientos/1001262,,
"2021","1001261","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,,"7175337","738115","25º31'12.405""S","54º37'50.415""W",,http://datos.mec.gov.py/id/establecimientos/1001261,-54.6306706839384,-25.5201124708447
"2021","1001260","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7354",VILLA FANNY,,"7176172","735870","25º30'46.577""S","54º39'11.307""W",,http://datos.mec.gov.py/id/establecimientos/1001260,-54.6531408836514,-25.5129377778898
"2021","1001254","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,,"7176695","739831","25º30'27.299""S","54º36'49.86""W",,http://datos.mec.gov.py/id/establecimientos/1001254,-54.6138499441441,-25.5075827891673
"2021","1001252","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,SAN JOSE,,,,,,http://datos.mec.gov.py/id/establecimientos/1001252,,
"2021","1001251","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,BOQUERON,,,,,,http://datos.mec.gov.py/id/establecimientos/1001251,,
"2021","1001250","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,,"7176617","739760","25º30'29.873""S","54º36'52.351""W",,http://datos.mec.gov.py/id/establecimientos/1001250,-54.6145419461236,-25.5082980465206
"2021","1001246","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7356",GENERAL BERNARDINO CABALLERO,BARRIO OBRERO,"7174299","738976","25º31'45.622""S","54º37'18.929""W",,http://datos.mec.gov.py/id/establecimientos/1001246,-54.6219245684782,-25.5293392373585
"2021","1001245","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7334",DON BOSCO,KM 7 AVDA. PERÚ - FRACCIÓN SAN JOSÉ,"7180218","736345","25º28'34.881""S","54º38'56.864""W",,http://datos.mec.gov.py/id/establecimientos/1001245,-54.6491287724337,-25.4763555919452
"2021","1001244","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7334",DON BOSCO,FRACCION MARIA ISABEL,"7181610","736110","25º27'49.8""S","54º39'6.151""W",,http://datos.mec.gov.py/id/establecimientos/1001244,-54.6517087228293,-25.4638331409005
"2021","1001241","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7350","7,5 A 9 ACARAY","KM 8,5 ACARAY","7178636","732666","25º29'28.363""S","54º41'7.532""W",,http://datos.mec.gov.py/id/establecimientos/1001241,-54.6854256242588,-25.4912117743339
"2021","1001239","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,FRANCIÓN VILLARRICA,"7174799","735257","25º31'31.526""S","54º39'32.384""W",,http://datos.mec.gov.py/id/establecimientos/1001239,-54.6589956240552,-25.525423711033
"2021","1001236","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,ERNESTO BAEZ Y LAS AZUCENAS,"7179461","734536","25º29'0.504""S","54º40'1.124""W",,http://datos.mec.gov.py/id/establecimientos/1001236,-54.666978733057,-25.4834731269086
"2021","1001235","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7343",MICRO CENTRO,AVDA. PIONEROS DEL ESTE N° 35,,,,,,http://datos.mec.gov.py/id/establecimientos/1001235,,
"2021","1001232","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7360",9 A 11 MONDAY,KM 9 MONDAY -  A 3 KM DE LA RUTA 7,"7175305","731801","25º31'17.052""S","54º41'36.423""W",,http://datos.mec.gov.py/id/establecimientos/1001232,-54.6934507760316,-25.5214033244575
"2021","1001230","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7335","6 A 7,5 ACARAY",29 DE SETIEMBRE - VILLA ELVIRA,"7179110","736213","25º29'10.947""S","54º39'0.887""W",,http://datos.mec.gov.py/id/establecimientos/1001230,-54.6502464395667,-25.4863739662378
"2021","1001228","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7334",DON BOSCO,AV. 16 DE AGOSTO,"7173251","740060","25º32'19.03""S","54º36'39.447""W",,http://datos.mec.gov.py/id/establecimientos/1001228,-54.610957575022,-25.5386194270728
"2021","1001224","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,AVDA. PAMPLIEGA ESQUINA MONSEÑOR CEDZICH,,,,,,http://datos.mec.gov.py/id/establecimientos/1001224,,
"2021","1001223","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7348",CHE LA REINA,"ASENTAMIENTO BELÉN KM 4,5 ACARAY","7178837","737645","25º29'18.991""S","54º38'9.466""W",,http://datos.mec.gov.py/id/establecimientos/1001223,-54.6359628453446,-25.4886083541941
"2021","1001215","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,,,,,,,http://datos.mec.gov.py/id/establecimientos/1001215,,
"2021","1001213","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7363",9 A 10 ACARAY,KM 10 ACARAY,"7174130","740267","25º31'50.359""S","54º36'32.603""W",,http://datos.mec.gov.py/id/establecimientos/1001213,-54.6090563001985,-25.5306550056594
"2021","1703539","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7347",23 DE OCTUBRE,AVDA. AMADO BENITEZ E/CAACUPEMI,,,,,,http://datos.mec.gov.py/id/establecimientos/1703539,,
"2021","1001211","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7358",SAN MIGUEL - AREA 2,AVDA. DON CARLOS ANTONIO LOPEZ,"7173757","741178","25º32'1.94""S","54º35'59.748""W",,http://datos.mec.gov.py/id/establecimientos/1001211,-54.599930051539,-25.5338721946926
"2021","1001209","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7338",SANTA ANA,,"7173548","737115","25º32'11.093""S","54º38'25.074""W",,http://datos.mec.gov.py/id/establecimientos/1001209,-54.6402984144632,-25.5364146833369
"2021","1001207","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7356",GENERAL BERNARDINO CABALLERO,,"7173751","738777","25º32'3.537""S","54º37'25.702""W",,http://datos.mec.gov.py/id/establecimientos/1001207,-54.6238060197879,-25.5343157681208
"2021","1001206","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7356",GENERAL BERNARDINO CABALLERO,,"7174293","740093","25º31'45.166""S","54º36'38.937""W",,http://datos.mec.gov.py/id/establecimientos/1001206,-54.6108157608667,-25.5292125705355
"2021","1001204","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,,"7176773","739859","25º30'24.749""S","54º36'48.908""W",,http://datos.mec.gov.py/id/establecimientos/1001204,-54.6135854731107,-25.5068744922983
"2021","1001203","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7356",GENERAL BERNARDINO CABALLERO,,"7173955","739907","25º31'56.253""S","54º36'45.378""W",,http://datos.mec.gov.py/id/establecimientos/1001203,-54.6126049887724,-25.5322923643226
"2021","1001202","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7330",REMANSITO,,"7173253","740525","25º32'18.694""S","54º36'22.801""W",,http://datos.mec.gov.py/id/establecimientos/1001202,-54.6063335223495,-25.5385258457803
"2021","1001201","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7359",SAN LUCAS,,"7174821","737091","25º31'29.758""S","54º38'26.743""W",,http://datos.mec.gov.py/id/establecimientos/1001201,-54.6407618988171,-25.5249325644188
"2021","1001200","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7353",SAN ALFREDO,,"7175805","736726","25º30'58.006""S","54º38'40.434""W",,http://datos.mec.gov.py/id/establecimientos/1001200,-54.6445649002413,-25.5161125600608
"2021","1001198","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7327",CIUDAD NUEVA,,"7177401","734292","25º30'7.557""S","54º40'8.564""W",,http://datos.mec.gov.py/id/establecimientos/1001198,-54.6690455335259,-25.502099049144
"2021","1001197","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7356",GENERAL BERNARDINO CABALLERO,AVENIDA TENIENTE ALMADA Y 1º DE MAYO,"7174463","739346","25º31'40.08""S","54º37'5.788""W",,http://datos.mec.gov.py/id/establecimientos/1001197,-54.6182744149428,-25.5277997327857
"2021","1001196","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7361",AREA 1,,"7176503","737519","25º30'34.876""S","54º38'12.492""W",,http://datos.mec.gov.py/id/establecimientos/1001196,-54.6368031962484,-25.5096876884973
"2021","1001195","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7340",LA BLANCA,,"7177676","735660","25º29'57.843""S","54º39'19.773""W",,http://datos.mec.gov.py/id/establecimientos/1001195,-54.6554926048517,-25.4994007999005
"2021","1001190","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,AVDA. ALEJANDRINO A. GARAY CERCA DEL LAGO. ESCUELA BÁSICA Nº 6209 NIÑO SALVADOR,"7174851","738203","25º31'28.141""S","54º37'46.954""W",,http://datos.mec.gov.py/id/establecimientos/1001190,-54.6297094585188,-25.5244833430399
"2021","1001189","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,CALLE EUGENIO PAMPLIEGA C/ PA´I PEREZ Nº 221,"7176046","739814","25º30'48.389""S","54º36'50.051""W",,http://datos.mec.gov.py/id/establecimientos/1001189,-54.6139031655705,-25.5134412112326
"2021","1001188","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7345",SAN JUAN - 7 A 9 ACARAY,CALLE 9 ACARAY - CONAVI [KM. 9 ACARAY (CONAVI)],"7181861","732714","25º27'43.577""S","54º41'7.821""W",,http://datos.mec.gov.py/id/establecimientos/1001188,-54.6855058343131,-25.4621047164297
"2021","1001370","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,,,,,,,,,http://datos.mec.gov.py/id/establecimientos/1001370,,
"2021","1001187","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7345",SAN JUAN - 7 A 9 ACARAY,AVDA INTERLANGO KM 7 1/2 ACARAY BARRIO MARIA AUXILIADORA,"7180326","734651","25º28'32.341""S","54º39'57.551""W",,http://datos.mec.gov.py/id/establecimientos/1001187,-54.6659863085337,-25.4756500554618
"2021","1001186","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7358",SAN MIGUEL - AREA 2,,"7173551","740618","25º32'8.96""S","54º36'19.664""W",,http://datos.mec.gov.py/id/establecimientos/1001186,-54.6054620679686,-25.5358220117199
"2021","1001185","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,,"7175639","739987","25º31'1.508""S","54º36'43.597""W",,http://datos.mec.gov.py/id/establecimientos/1001185,-54.6121103477481,-25.5170853782566
"2021","1001183","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7334",DON BOSCO,FRACC. SAN JOSE - Bº DON BOSCO,"7180126","736678","25º28'37.678""S","54º38'44.889""W",,http://datos.mec.gov.py/id/establecimientos/1001183,-54.6458025391661,-25.4771325991963
"2021","1001182","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,CNEL. FELIX CABRERA C/ AMBAY,"7175256","738121","25º31'15.033""S","54º37'50.148""W",,http://datos.mec.gov.py/id/establecimientos/1001182,-54.6305966639012,-25.5208423445457
"2021","1001178","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7327",CIUDAD NUEVA,,"7176219","734049","25º30'46.09""S","54º40'16.521""W",,http://datos.mec.gov.py/id/establecimientos/1001178,-54.6712557345669,-25.5128026191602
"2021","1001176","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7363",9 A 10 ACARAY,KM 10 AKARAY,"7182362","732148","25º27'27.622""S","54º41'28.384""W",,http://datos.mec.gov.py/id/establecimientos/1001176,-54.6912177545147,-25.4576727441684
"2021","1001164","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7332",CIUDAD NUEVA,CIUDAD DEL ESTE,"7176679","734139","25º30'31.097""S","54º40'13.588""W",,http://datos.mec.gov.py/id/establecimientos/1001164,-54.6704409759078,-25.5086378257972
"2021","1001161","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7357",11 A 13 ACARAY,KM. 12 ACARAY,"7180262","729031","25º28'37.582""S","54º43'18.626""W",,http://datos.mec.gov.py/id/establecimientos/1001161,-54.7218406577455,-25.47710594263
"2021","1001159","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7324",PABLO ROJAS,,"7176997","737693","25º30'18.73""S","54º38'6.578""W",,http://datos.mec.gov.py/id/establecimientos/1001159,-54.635160502297,-25.5052025385005
"2021","1001156","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7325",10 A 13 ACARAY,KM 10 ACARAY A 2500 MTS DE LA RUTA INTERNACIONAL,"7181563","730864","25º27'54.298""S","54º42'13.833""W",,http://datos.mec.gov.py/id/establecimientos/1001156,-54.7038424805705,-25.4650825496878
"2021","1001151","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,ESCUELA BASICA N°15208 SANTA MARIA,"7176542","736703","25º30'34.08""S","54º38'41.724""W",,http://datos.mec.gov.py/id/establecimientos/1001151,-54.6449234113336,-25.5094664310797
"2021","1001149","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7338",SANTA ANA,,,,,,,http://datos.mec.gov.py/id/establecimientos/1001149,,
"2021","1001143","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7340",LA BLANCA,"KM 5 1/2 LA BLANCA - ASENTAMIENTO ""PAZ DEL CHACO""","7179432","737018","25º29'0.025""S","54º38'32.283""W",,http://datos.mec.gov.py/id/establecimientos/1001143,-54.6423006932213,-25.4833401507347
"2021","1001142","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7328",SAN JOSE,SAN JOSÉ - FRACCIÓN VILLARRICA,"7174129","735740","25º31'53.012""S","54º39'14.67""W",,http://datos.mec.gov.py/id/establecimientos/1001142,-54.6540749322924,-25.5313921656503
"2021","1001137","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7359",SAN LUCAS,A 3 CUADRAS DE LA COOP. UNIVERSITARIA,"7174893","736894","25º31'27.533""S","54º38'33.841""W",,http://datos.mec.gov.py/id/establecimientos/1001137,-54.6427335837496,-25.5243144677178
"2021","1001129","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7345",SAN JUAN - 7 A 9 ACARAY,3ª DIVISIÓN DE INFANTERIA. KM. 8 RUTA INTERNACIONAL Nº 7.,"7178061","733672","25º29'46.471""S","54º40'31.168""W",,http://datos.mec.gov.py/id/establecimientos/1001129,-54.6753245171172,-25.4962417711621
"2021","1001127","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,AVDA. CAP. ROGELIO BENITEZ. CORRECCIONAL DE MUJERES,"7175083","739465","25º31'19.872""S","54º37'1.926""W",,http://datos.mec.gov.py/id/establecimientos/1001127,-54.6172016115503,-25.5221864663711
"2021","1001126","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,PEWNITENCIARIA REGIONAL DE VARONES,"7175262","739755","25º31'13.889""S","54º36'51.66""W",,http://datos.mec.gov.py/id/establecimientos/1001126,-54.6143498970338,-25.5205244817725
"2021","1001121","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7366",8 A 9 MONDAY,KM. 8 1/2 MONDAY,"7177534","732473","25º30'4.268""S","54º41'13.754""W",,http://datos.mec.gov.py/id/establecimientos/1001121,-54.6871538879642,-25.5011855077051
"2021","1001119","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7364",MICROCENTRO,AVDA. ALEJO GARCÍA Nº 303 Y CORONEL RAFAEL FRANCO,"7175575","739933","25º31'3.618""S","54º36'45.489""W",,http://datos.mec.gov.py/id/establecimientos/1001119,-54.6126358526563,-25.5176715752041
"2021","1001118","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7340",LA BLANCA,KM. 5 ACARAY,"7178197","736783","25º29'40.276""S","54º38'39.91""W",,http://datos.mec.gov.py/id/establecimientos/1001118,-54.6444194237253,-25.4945208891721
"2021","1001114","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7326",BOQUERON,AVDA. ROGELIO BENITEZ N° 210,"7175254","739636","25º31'14.218""S","54º36'55.914""W",,http://datos.mec.gov.py/id/establecimientos/1001114,-54.615531749736,-25.5206159298382
"2021","1001113","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7327",CIUDAD NUEVA,BARRIO CIUDAD NUEVA [KM 7-6 MONDAY],"7175197","734793","25º31'18.863""S","54º39'49.246""W",,http://datos.mec.gov.py/id/establecimientos/1001113,-54.6636793420484,-25.5219062720882
"2021","1001110","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7357",11 A 13 ACARAY,KM 13 ACARAY,"7179125","728523","25º29'14.798""S","54º43'36.111""W",,http://datos.mec.gov.py/id/establecimientos/1001110,-54.7266975094596,-25.4874438624658
"2021","1001109","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7365",AREA 8,,"7174491","737571","25º31'40.2""S","54º38'9.349""W",,http://datos.mec.gov.py/id/establecimientos/1001109,-54.6359303712362,-25.5278330990951
"2021","1001108","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7352",VILLA 23 DE OCTUBRE,CERCA DE LA CAPILLA NIÑO JESUS SALVADOR,"7173537","735037","25º32'12.644""S","54º39'39.465""W",,http://datos.mec.gov.py/id/establecimientos/1001108,-54.6609624227111,-25.5368455452257
"2021","1001106","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7342",JUAN E O'LEARY,CURUPAYTY ESQUINA TENIENTE CABELLO Y CAÑADA DEL CARMEN,"7175164","740212","25º31'16.805""S","54º36'35.238""W",,http://datos.mec.gov.py/id/establecimientos/1001106,-54.6097881913062,-25.521334611588
"2021","1001104","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7324",PABLO ROJAS,ASENT. SAN ANTONIO - BARRIO PABLO ROJAS [CIUDAD DEL ESTE],"7177778","738440","25º29'52.929""S","54º37'40.339""W",,http://datos.mec.gov.py/id/establecimientos/1001104,-54.6278720339946,-25.4980357627638
"2021","1001103","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7350","7,5 A 9 ACARAY",KM. 8 ACARAY 10 CUADRAS DE RUTA INTERNAC.,"7179059","733229","25º29'14.304""S","54º40'47.647""W",,http://datos.mec.gov.py/id/establecimientos/1001103,-54.6799018283444,-25.4873065457951
"2021","1001102","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7345",SAN JUAN - 7 A 9 ACARAY,FRACCIÓN DEL ESTE,"7178935","733108","25º29'18.4""S","54º40'51.9""W",,http://datos.mec.gov.py/id/establecimientos/1001102,-54.6810832399324,-25.4884444359698
"2021","1001101","10",Alto Paraná,"160",CIUDAD DEL ESTE,"1",Urbana,"7355",SAN JUAN - JARDIN DEL ESTE - 7 A 9 ACARAY,CALLE 9 ACARAY A 700 METROS DE RUTA INTERNACIONAL,"7178822","732248","25º29'22.557""S","54º41'22.608""W",,http://datos.mec.gov.py/id/establecimientos/1001101,-54.6896133350875,-25.4895990245663
