geo_id,deped_id,school_name
NIG-000636,,"Lower Holy Trinity Nursery&Primary School,Aisegba-Ekiti."
NIG-000637,,Kasuwan Ladi Primary School
NIG-000638,,"Morning Star Nursery&Primary School,Ilupeju-Ijan Ekiti."
NIG-000639,,JSS Mailallen Nagona
NIG-000640,,Akhbarudeen College
NIG-000641,,Ndiagu Ngbo Prim sch Ngbo
NIG-000642,,Govt.Day Secondary School
NIG-000643,,Good Tidings Standard Collegiate 
NIG-000644,,Good Tidings Nursery&Primary School
NIG-000645,,Royal Hetitage Nursery&Primary School
NIG-000646,,Youmson Nur/Pry School
NIG-000647,,Shehu Abdulwahab P.S
NIG-000648,,Vico Hope Int. Nur/Pry School
NIG-000649,,Ameffia Comm pri sch Ngbo
NIG-000650,,"St. Peterâs Nursery&Primary School,Iluomoba-Ekiti"
NIG-000651,,Community LGEA school Iwoye
NIG-000652,,Dogami P.S
NIG-000653,,Regina Mundi Girls Secondary School
NIG-000654,,Sabo Baptist Church Nursery / Primary School
NIG-000655,,Bukola Memorial nursery and primary school erinile
NIG-000656,,"Sycro Nursery &Primary School,Agbado-Ekiti"
NIG-000657,,Muslim Int. School
NIG-000658,,GSS Gwarzo
NIG-000659,,Piety International school
NIG-000660,,Kiddies Choice Nur/Pry School
NIG-000661,,"Holy Trinity Nursery&Primary School,Aisegba-Ekiti"
NIG-000662,,Ebenezer Baptist Nur/Pry School
NIG-000663,,Ebenezer Baptist High School
NIG-000664,,Baptist Senior High School 1
NIG-000665,,Muslim A LGEA school erinile
NIG-000666,,Zhediniyi pri
NIG-000667,,Areola Metropolitan Grammar School
NIG-000668,,Gudumiya pri
NIG-000669,,Wuro bokki pri
NIG-000670,,Babal midila pri
NIG-000671,,Kwabaktina pri
NIG-000672,,Duchidama pri
NIG-000673,,GJSS babalmidila
NIG-000674,,Yusuf Tambai Islamiyya Pri.
NIG-000675,,"Future Leader International Nursery&Primary School,Ijan-Ekiti."
NIG-000676,,GSS staff nur/pri
NIG-000677,,Bright future nur/pri
NIG-000678,,Adelagun memorial School 3
NIG-000679,,Christ the foundation group of schools
NIG-000680,,Adelagun memoria Primary School 2
NIG-000681,,Al-iman islamiya nur
NIG-000682,,COE staff school nur/pri
NIG-000683,,I.M.G Primary School 1 Beyerunka
NIG-000684,,USabuwar unguwa PS
NIG-000685,,Al-Baitul Mukaram pri
NIG-000686,,Waja girls islamiya
NIG-000687,,St Joesph Primary School
NIG-000688,,Guw hildi pri
NIG-000689,,"Hildi B pri sch, mukuvinyi"
NIG-000690,,Hildi A primary school
NIG-000691,,Wuro kae primary school
NIG-000692,,HLA Grammar School
NIG-000693,,HLA Primary School2
NIG-000694,,Army Brarrk Grammar school
NIG-000695,,GDJSS uba central
NIG-000696,,Community Grammar School Iwo Road
NIG-000697,,Ibrahim Islamiya Primary School
NIG-000698,,"Olubadan Grammar School, Senior"
NIG-000699,,St. Matthias LGEA school erinile
NIG-000700,,Ratibi College 
NIG-000701,,Gjss dutse karya
NIG-000702,,Ratibi Moslem Sch. II
NIG-000703,,Agbaje College
NIG-000704,,Dutse karya PS
NIG-000705,,Madarasatul taâalimu ulumudin
NIG-000706,,"Comunity Primary School,Olorunda Imesi- Ekiti."
NIG-000707,,"Community Primary School,Apomo- Imesi Ekiti."
NIG-000708,,Tarbiyyatul adfal
NIG-000709,,"Community Nursery&Primary School,Ilupeju-Ijan Ekiti"
NIG-000710,,Erinile secondary school sss. Erinile
NIG-000711,,"C&S Nursery & Primary School,Agbado Ekiti."
NIG-000712,,ST. JOHN PRIM SCH UKWORTUNG
NIG-000713,,Ipee
NIG-000714,,GOVT. PRIM. SCH. OKAMBI
NIG-000715,,St Cyprian Pry School II
NIG-000716,,Tsabawa PS
NIG-000717,,Community LGEA school budo alfa
NIG-000718,,D/Halo PS
NIG-000719,,Gazari PS
NIG-000720,,Oyun baptist high school senior ijagbo
NIG-000721,,Oyun baptist high school junior Ijagbo
NIG-000722,,Cannanland Nursery & Primary School
NIG-000723,,St. Andrews Catholic School
NIG-000724,,Community High School
NIG-000725,,Cardinal Ekanem school
NIG-000726,,Ogbomoso Girls high School
NIG-000727,,Ansarudeen sss college ijagbo
NIG-000728,,Queen of Apostles Seminary
NIG-000729,,Q.I.C Primary School
NIG-000730,,Q.l.C Nursery School
NIG-000731,,Ebenezer African LGEA school erinile
NIG-000732,,Palmgroove Christian Seminary
NIG-000733,,Naowa Nursery School
NIG-000734,,Marie Brown Comprehensive Secondary Community School
NIG-000735,,Kings Acadamey
NIG-000736,,Grace Nursery Academy
NIG-000737,,Pandi Pri sch
NIG-000738,,Okwaldi Pri sch
NIG-000739,,Bala pri&jun sec sch
NIG-000740,,Ansarudeen A LGEA school ijagbo
NIG-000741,,Gods Jewel Nursery School
NIG-000742,,Bagurum PS
NIG-000743,,Ecwa sabonlayi pri&jun sch
NIG-000744,,Federal Government College
NIG-000745,,Bright Future Academy
NIG-000746,,George Green Baptist College
NIG-000747,,King of Kings Baptist College
NIG-000748,,Ladwale Pri Sch
NIG-000749,,Maryland Catholic Nursery / Primary School
NIG-000750,,Islamiya Lambu pri sch
NIG-000751,,Baptist Model Junior Secondary School ijagbo
NIG-000752,,Guji memorial pri sch
NIG-000753,,St Joseph Primary School
NIG-000754,,Center for def
NIG-000755,,Anietie Christian Academy
NIG-000756,,Trustee Micheal Lamai pri&jun
NIG-000757,,Kunge pri sch
NIG-000758,,Abak International Nursery/Primary School
NIG-000759,,Yannakata Pri Sch
NIG-000760,,Mosso pri sch
NIG-000761,,Bukli pri sch
NIG-000762,,Jauro musa pri sch
NIG-000763,,Jalingo kamo pri sch
NIG-000764,,Gujba Primary school
NIG-000765,,Lawumnon/kampandi Pri&Jun Sec sch
NIG-000766,,Obok argo pri sch
NIG-000767,,Libiti pri sch
NIG-000768,,Pokwangli pri and jun sch
NIG-000769,,Wili Primary school
NIG-000770,,Lakweme pri school
NIG-000771,,Ori-Oke Community High School I
NIG-000772,,Nigerian Turkish International College Mamudo
NIG-000773,,GJSS Tudun murtala
NIG-000774,,Maranji primary school
NIG-000775,,Kingdom Heritage Model School
NIG-000776,,Ujemen junior sec. School
NIG-000777,,Iruekpen grammer school junior
NIG-000778,,Palmgrove int sch
NIG-000779,,Gweda Mallam JDSS
NIG-000780,,Gavia primary school
NIG-000781,,G G S T C Potiskum
NIG-000782,,Madarasatul tarbiyyatul islam ujile
NIG-000783,,Kilang pri sch
NIG-000784,,Mal jibrin islamiyya PS
NIG-000785,,Kuna primary school
NIG-000786,,Nawair Udeen Model Sch.
NIG-000787,,GJSS RAbiu Zakariya
NIG-000788,,Iruekpen grammer school
NIG-000789,,Queen of Fatima International Academy
NIG-000790,,Prime College
NIG-000791,,Lutheran school
NIG-000792,,Rabiu Gambo Islamiya School
NIG-000793,,Hotoro south sps
NIG-000794,,Divine grace accademy
NIG-000795,,Akata PS
NIG-000796,,Hali quran sch
NIG-000797,,Amina islamiyya
NIG-000798,,Iruekpen girls senior sec school
NIG-000799,,Royal Academy
NIG-000800,,Ggss Dakata
NIG-000801,,Bennie int sch
NIG-000802,,Gjss Wurobogga
NIG-000803,,Alfurqan
NIG-000804,,Giginyu ps
NIG-000805,,Precise secondary school
NIG-000806,,Dinil Islam primary sch kano
NIG-000807,,Kawo cikingari CFS
NIG-000808,,Asamu School
NIG-000809,,Renaissance International Academy
NIG-000810,,Dominators Academy
NIG-000811,,Vision International School
NIG-000812,,ECCDE Sabon Afaka
NIG-000813,,Model Primary School Sabon Afaka
NIG-000814,,LGEA Primary Sch Dasa 1
NIG-000815,,Kokiya PS
NIG-000816,,ADS High School
NIG-000817,,Bimaks International Schools
NIG-000818,,UBE Primary School T/wada Karaba
NIG-000819,,Central Primary School Mah
NIG-000820,,UBE Primary School Shararriya
NIG-000821,,Kwatarni PS
NIG-000822,,Cavary secondary school
NIG-000823,,Zamfarawa PS
NIG-000824,,Advocate Nur/Pry Sch
NIG-000825,,R.C.M. Cath Pry Sch
NIG-000826,,Faudan primary school
NIG-000827,,Sabilur-rashad islamiya
NIG-000828,,Duguryel Pri. Sch.
NIG-000829,,JSS Duguryel
NIG-000830,,Truthy academy nus.primary school
NIG-000831,,State School
NIG-000832,,Government Comprehensive Secondary School
NIG-000833,,Anglican Grammar School I
NIG-000834,,Ekrerhavwen secondary school
NIG-000835,,GOVERNMENT JUNIOR SECONDARY SCHOOL POLAPANDI BANGANJE
NIG-000836,,KWAYA PRIMARY SCHOOL
NIG-000837,,Sev chonto pry sch
NIG-000838,,ANYANSARI PRIMARY SCHOOL
NIG-000839,,PAYI PRIMARY SCHOOL
NIG-000840,,Batsarin Alhaji PRI sch
NIG-000841,,Royal nursary and PRI.
NIG-000842,,Wasagu model pry sch
NIG-000843,,Gidado Jamaâare PS
NIG-000844,,PALSEJE PRIMARY SCHOOL
NIG-000845,,Gangalawai PS
NIG-000846,,Bula PS
NIG-000847,,Daburai PS
NIG-000848,,BAKNU PRIMARY SCHOOL
NIG-000849,,BELFEBE PRIMARY SCHOOL
NIG-000850,,Zoro PS
NIG-000851,,Kari PS
NIG-000852,,Dogon marke primary school
NIG-000853,,St Anthonyâs RCM Primary School
NIG-000854,,Ramfa PS
NIG-000855,,GJSS Yalwan Darazo
NIG-000856,,Dayi PS
NIG-000857,,Unguwan Jarmai PS
NIG-000858,,Gidan Yalmo pry sch
NIG-000859,,State School
NIG-000860,,Gamawa east primary school
NIG-000861,,Ilbo pry sch
NIG-000862,,State Primary School
NIG-000863,,Masama pry sch
NIG-000864,,Omolere Nur/pry Schl
NIG-000865,,Tunbititi International High Schl
NIG-000866,,Government science and tech college
NIG-000867,,Atiyaye primary school
NIG-000868,,Wawa Army Children School
NIG-000869,,Wawa Army Day Secondary School
NIG-000870,,Emamor Primary and Secondary School
NIG-000871,,I C E Secondary School
NIG-000872,,EXCEL Primary School
NIG-000873,,ECWA Group of Schl
NIG-000874,,Borgu Islamic Centre
NIG-000875,,YarâAli pry sch
NIG-000876,,New Bussa U M C A Primary School
NIG-000877,,PROVIDENCE
NIG-000878,,Agbebi Memorial State School
NIG-000879,,CALIPHATE
NIG-000880,,Mps ungwar numbu
NIG-000881,,Owevwe sec sch
NIG-000882,,Oghara sec sch
NIG-000883,,Ogbovwan secondary sch
NIG-000884,,Fiwasaye Girls Gramm Schl
NIG-000885,,Oteri grammer sch
NIG-000886,,Oludaye Grammar School Oba
NIG-000887,,Tuntube model primary school
NIG-000888,,Raka pry sch
NIG-000889,,Ultimate Group of Schools
NIG-000890,,Bolorunduro-Irewolede Community Elementary School
NIG-000891,,Rambo JSS
NIG-000892,,The Apostolic Elementary School Oke-Iro
NIG-000893,,"St. Maryâs R.C.M Primary School, Ifofin"
NIG-000894,,Tsafanade primary school
NIG-000895,,Lungu primary school
NIG-000896,,New Bussa Air Force School
NIG-000897,,Ultimate Schools
NIG-000898,,Godstime Primary School
NIG-000899,,Lgea aboro
NIG-000900,,AUD High School (Senior)
NIG-000901,,Oyinle High School Oba
NIG-000902,,"Methodist Elememtary School, Otapete."
NIG-000903,,Tudun shuni primary school
NIG-000904,,Okhoro Pry Sch
NIG-000905,,St Peter CAC Primary School Ikun
NIG-000906,,Holy Trinity Anglican Primary School Ikun
NIG-000907,,Basic Junior Secondary School Akepelai
NIG-000908,,Miftahul Khair Mafara
NIG-000909,,AT international school
NIG-000910,,Science Academy Nur. & Pri. & JSS
NIG-000911,,Gilmamma Primary School 
NIG-000912,,GDSD KAGARA
NIG-000913,,GDSS Garbadu
NIG-000914,,Alkali Mikailu Nur. & Primary School 
NIG-000915,,Nasiha Academy NUR & Primary School 
NIG-000916,,Matusgi Primary School
NIG-000917,,Take Tsaba Model Primary School 
NIG-000918,,JSS Sado
NIG-000919,,U.p.e 2 ogbia town
NIG-000920,,Holy Child Schools
NIG-000921,,State Primary School
NIG-000922,,De-World
NIG-000923,,State School 1 Elebele
NIG-000924,,State School 2 Elebele
NIG-000925,,Comnunity Comprehensive Secondary School Elebele
NIG-000926,,Basic Junior Secondary School Elebele
NIG-000927,,Saâadatu musa t nur. & pri. SCH.
NIG-000928,,Dumaye primary school
NIG-000929,,Gidan gara primary school
NIG-000930,,Mirkidi primary school
NIG-000931,,School for Islamic education mafara
NIG-000932,,Abubakar tunau model primary school
NIG-000933,,Eyeye Primary School
NIG-000934,,Ugbowo Primary School
NIG-000935,,Bakin kasuwa primary school
NIG-000936,,Gurbi M P S
NIG-000937,,JSS Gurbi
NIG-000938,,Edo Boys High School
NIG-000939,,Ohonre junior and senior secondary school
NIG-000940,,Agu Achara Primary School 1
NIG-000941,,Lgea wambai
NIG-000942,,Ube ungwar galadima
NIG-000943,,Urban development secondary school SS
NIG-000944,,Russell Group of Schools
NIG-000945,,Lgea tsauni 1
NIG-000946,,IDEAL GIRLS SENIOR HIGH
NIG-000947,,Christ African Church Primary School
NIG-000948,,Onitolo N/ Primary
NIG-000949,,"N.U.D Primary School A, Gbonmi"
NIG-000950,,Lgea numbu sarki
NIG-000951,,Titilola Memorial College
NIG-000952,,Children Boarding School
NIG-000953,,Top Trend Comprehensive College Oshogbo
NIG-000954,,Royal Nursery & Primary School Ogobia
NIG-000955,,Onitolo Community Junior High
NIG-000956,,Abimbola Gibson Mem. Primary
NIG-000957,,Methodist High School Ombi
NIG-000958,,Ochefu Memorial Academy Ogobia
NIG-000959,,LGEA Primary School Oduda
NIG-000960,,LGEA Primary School Aochemoche
NIG-000961,,LGEA Primary School Igblagidi
NIG-000962,,LGEA Primary School
NIG-000963,,Divine Love Secondary School Ogobia
NIG-000964,,Emoudo jss
NIG-000965,,Emaudo senior sec. school
NIG-000966,,Eguare senior sec. School
NIG-000967,,R.C.M Primary School Kwaghbula
NIG-000968,,Redemption Academy
NIG-000969,,Akpakogwe Central school ogidi
NIG-000970,,PANDIN KUDE PRIMARY/JUNIOR SECONDARY SCHOOL
NIG-000971,,LAKONDO PRIMARY SCHOOL
NIG-000972,,Kaguram primary school
NIG-000973,,New Bussa Baptist Primary School
NIG-000974,,JUNIOR SECONDARY SCHOOK KULKUL
NIG-000975,,Atolu Community Primary School V
NIG-000976,,Kafi romi primary school
NIG-000977,,Wabu primary school
NIG-000978,,Bakori primary school
NIG-000979,,Army Children. School 2
NIG-000980,,Bula burin primary school
NIG-000981,,Raga primary school
NIG-000982,,Inland Secondary School
NIG-000983,,Udubo west primary school
NIG-000984,,Formwan nursery and primary school
NIG-000985,,Opi High School
NIG-000986,,Sabon gari 2 lgea school
NIG-000987,,GDSS Monguno
NIG-000988,,Bishop Delise College
NIG-000989,,St luke 1Lgea
NIG-000990,,"Community Primary School, Opi-Uno"
NIG-000991,,"Unyasu Primary School 2, Ibeku Opi"
NIG-000992,,Dila primary school
NIG-000993,,Fadisonka primary school
NIG-000994,,Hidayatul umma islamiyya
NIG-000995,,"St Charles College, Opi- Uno"
NIG-000996,,women Training centre Karshi
NIG-000997,,Matan aure islamiya
NIG-000998,,Govt Sci Tech College Garki
NIG-000999,,Presbyterian School
NIG-001000,,"Supreme Academy Nursey/Primary School, Osubi"
NIG-001001,,St. Aloysious pri Sch
NIG-001002,,Government School
NIG-001003,,POPANDI PRIMARY SCHOOL
NIG-001004,,Model secondary school Nkarasi
NIG-001005,,Community secondary school nkim
NIG-001006,,Army children school
NIG-001007,,Richardsin Academy
NIG-001008,,LEA Pry. Sch. Dukpa
NIG-001009,,LEA Pry. Sch. Paikon-kore
NIG-001010,,LEA Pry. Sch. Ibwa 1
NIG-001011,,Okene Primary School Okuokoko
NIG-001012,,PANDIKUNGU PRIMARY SCHOOL
NIG-001013,,Nehemiah Nursery / Primary School Okuokoko
NIG-001014,,Ijinike High JZS
NIG-001015,,PALPAL NOMADIC
NIG-001016,,POKULJI PRIMARY SCHOOL
NIG-001017,,IV Brian Internatoonal School Okuokoko
NIG-001018,,LGEA P/S 2Araba-Salifu
NIG-001019,,LGEA P/S Ajonigbelegwu
NIG-001020,,Comm pri school obodo Ogeni
NIG-001021,,Eruohwo Primary School Eruohwo
NIG-001022,,LGEA P/S 1 Araba-Salifu
NIG-001023,,LGEA P/S Araba-Idoko
NIG-001024,,Okene Mixed Secondary School Okuokoko
NIG-001025,,CENTRAL PILOT SCIENCE PRIMARY SCHOOL
NIG-001026,,LGEA P/S 2 Emewe-efopa
NIG-001027,,Christ Will Nursery / Primary School Okuokoko
NIG-001028,,RCM School 1 Emewe-Opada
NIG-001029,,Junior Sec Sch Area 11
NIG-001030,,CMML SCHOOL AJEKELAGA
NIG-001031,,LGEA P/S 1 Ajichemu
NIG-001032,,LGEA P/S 1 Ajiolo-Okakwu
NIG-001033,,Rcm School3 Emewe-Opada
NIG-001034,,LGEA PILOT SCHOOL 2 ABOCHO
NIG-001035,,Regina Pacis College
NIG-001036,,"Kibani Primary School, Wawa"
NIG-001037,,"Government Secondary School, Wawa"
NIG-001038,,"F G G C Staff Primary School, New Bussa"
NIG-001039,,GOVT. PRIMARY SCHOOL OWONG
NIG-001040,,LEA primary school Dangyuk
NIG-001041,,HOLY CHILD PRIMARY SCHOOL BAYOBRI
NIG-001042,,Handmaids Intâl Nur Sch
NIG-001043,,LGEA P/S 2 Ajiolo-Okakwu
NIG-001044,,Anglican P/S 2 Dekina
NIG-001045,,"New Bussa, N E P A Senior Staff School"
NIG-001046,,Eni grammar school
NIG-001047,,Ogor technical college
NIG-001048,,Government sec sch
NIG-001049,,Ekiugbo secondary school
NIG-001050,,Adagwe grammer school
NIG-001051,,Ikweghwu secondary school
NIG-001052,,Chosen Genaration Nursery / Primary School Okuokoko
NIG-001053,,"G/Karabonde, Islamic Primary School"
NIG-001054,,New-Generation Sec. & Primary School.
NIG-001055,,Union Primary School Ozizza
NIG-001056,,Secondary Technical School Umueze I
NIG-001057,,Community Secondary School Amorokeni
NIG-001058,,Railway Halt Primary School ll
NIG-001059,,Zik Avenue primary school 1
NIG-001060,,Roman catholic mission school orgba
NIG-001061,,Ukpa/Amachara Community Primary School 2
NIG-001062,,GDSS Nizamiya (Sabon Gari)
NIG-001063,,Dr. Karima Primary School
NIG-001064,,Gadabiyu Primary School
NIG-001065,,GDSS Janyau
NIG-001066,,Malam Ibrahim Wakala
NIG-001067,,Christ Church Nurs and Pri School
NIG-001068,,ECCDE AFAKA YAMMA
NIG-001069,,Sake Primary School
NIG-001070,,Nasara Standard Acadamy sec. School
NIG-001071,,Balanga pri
NIG-001072,,Nasara Standard Acadamy Primary School
NIG-001073,,Kurya Shiyar Rafi Primary School
NIG-001074,,Garin Moda Primary School
NIG-001075,,Grays International College
NIG-001076,,GDSS Kurya
NIG-001077,,ECCDE Kutungare
NIG-001078,,Federal Polytechnic Staff Primary School
NIG-001079,,Balankade Primary School
NIG-001080,,Alko Badako Primary School
NIG-001081,,Army children pri school 1
NIG-001082,,LGEA AFAKA TSOHUWA
NIG-001083,,Govt Sec. Sch. Apo
NIG-001084,,Ndibe Community Primary School 1
NIG-001085,,Army children pri school 2
NIG-001086,,Ndibe Community Primary School 2
NIG-001087,,Ukpeshi cps ngbo
NIG-001088,,St. Barnabas Nur school
NIG-001089,,Tsabrawa Primary School
NIG-001090,,Ngodo/Amachi Primary School 2
NIG-001091,,U/Alkali PS
NIG-001092,,Gwazawa JSS
NIG-001093,,Itolu Community Senior High School
NIG-001094,,Federal Polytechnic Staff School
NIG-001095,,Danwaire SPS
NIG-001096,,Ngodo/Amachi Primary School 1
NIG-001097,,Kinton primary school 
NIG-001098,,Marga P S
NIG-001099,,Nurul huda islamiyya
NIG-001100,,Government Primary School PWD Ngodo
NIG-001101,,Anahada primary school
NIG-001102,,Ibrahim islamiyya school
NIG-001103,,Govt day secondary school maiduguri
NIG-001104,,School For Special Needs
NIG-001105,,Princal Kindergaten College Primary School
NIG-001106,,Hebron Nursery & Primary school
NIG-001107,,St Davids Anglican School
NIG-001108,,Optimum Standard School
NIG-001109,,Ireti-Olu Model College
NIG-001110,,Brightway Nur/Pry School
NIG-001111,,C.A.C Elementary School
NIG-001112,,Reality Nursery and Primary School
NIG-001113,,Madarasatul sulaiman bn halliru
NIG-001114,,Early child care Bajoga 2
NIG-001115,,Ilesha East Vocational Centre
NIG-001116,,Government junior secondary school Bajoga 2
NIG-001117,,Alpha & Omega Nursery and Primary School
NIG-001118,,St lawrence international nursery and primary school
NIG-001119,,Holy trinity primary school onitsha
NIG-001120,,St. Joseph R.C.M. School
NIG-001121,,Y.S.L.G. Pry School
NIG-001122,,Gobirawa PRI Sch
NIG-001123,,Army day sec school
NIG-001124,,Army Children school 3
NIG-001125,,Mbal Pri. Sch.
NIG-001126,,Sabon Kaura Pri. Sch
NIG-001127,,Hill Top Intl Secondary Schl
NIG-001128,,Government Girls Secondary School
NIG-001129,,Shar Shar Nomadic Pri. Sch
NIG-001130,,Ndiagu Okpa CPS
NIG-001131,,State School 1
NIG-001132,,Girl child primary school Bajoga
NIG-001133,,UBE Rafinbusa
NIG-001134,,Ihoro primary sch
NIG-001135,,Owato primary sch
NIG-001136,,UBE Primary School Kwankwarmi
NIG-001137,,Umugadu CPS
NIG-001138,,Busum primary School
NIG-001139,,"Estate Pry Sch, Abesan"
NIG-001140,,Jallahi primary school
NIG-001141,,UBE NYSC Damau
NIG-001142,,Gerenki primary School
NIG-001143,,Comprehensive High Sch
NIG-001144,,Premier Nur/pry Sch
NIG-001145,,Unique National College
NIG-001146,,Breakthrough Nur/Pry Sch
NIG-001147,,Meth. Pry Sch
NIG-001148,,St Peter C& S Pry. Sch
NIG-001149,,UBE Primary School Kajirgo
NIG-001150,,Oyenusi Mem. Gram. Schl
NIG-001151,,lslama Gabbuwa
NIG-001152,,Madarasatul lslamiyya Tozo
NIG-001153,,Golden Apple College
NIG-001154,,Ekwashi state Primary school
NIG-001155,,Baptist Day pry Sch
NIG-001156,,ZAMBUK SS
NIG-001157,,Community Primary School Ikanmu
NIG-001158,,Royal Academy(Secondary)
NIG-001159,,City Model College
NIG-001160,,"His Place Model School,Ijebu Ode"
NIG-001161,,Salv. Army Pry Sch
NIG-001162,,"St Augustine Catholic Primary School,Ijebu Ode"
NIG-001163,,St Mark African Church Primary School
NIG-001164,,Tongo science primary school
NIG-001165,,"St Anthony Primary School,Igbeba"
NIG-001166,,Community Primary School Korowa
NIG-001167,,"EMMAC Shekinah Children School,Simerin"
NIG-001168,,Community primary school ideani
NIG-001169,,"Communiy Primary School,Apebi"
NIG-001170,,Otubu Memorial Primary School
NIG-001171,,"St Joseph RCM Primary School,Uba"
NIG-001172,,Aboru Pry School
NIG-001173,,Tilde primary school
NIG-001174,,Wuro jabe primary school
NIG-001175,,Jangade primary school
NIG-001176,,Gjss kupto
NIG-001177,,Yusuf Mohammed Memorial School Anchau Takalafiya
NIG-001178,,Junior secondary school
NIG-001179,,Gadakka primary school
NIG-001180,,SANTAR KUKA PRIMARY SCHOOL
NIG-001181,,Rajiâatul islam darki
NIG-001182,,G D S S Samaru (Male)
NIG-001183,,Foundation
NIG-001184,,MUEAC intergrated quaranic school
NIG-001185,,Mustapha el_ kanemi arabic college
NIG-001186,,Yerwa govt secondary school
NIG-001187,,Govt college maiduguri
